Last-Updated: 2022-07-01
trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2020-01-19|Light rail|Sydney CBD|17|4400|4200
2020-01-19|Light rail|All - NSW|17|5800|6000
2020-01-19|Light rail|Newcastle and surrounds|18|100|200
2020-01-19|Light rail|Other|18|800|1300
2020-01-19|Light rail|Sydney CBD|18|3000|3200
2020-01-19|Light rail|All - NSW|18|3900|4700
2020-01-19|Light rail|Newcastle and surrounds|19|100|100
2020-01-19|Light rail|Other|19|600|1000
2020-01-19|Light rail|Sydney CBD|19|2200|2000
2020-01-19|Light rail|All - NSW|19|2900|3100
2020-01-19|Light rail|Newcastle and surrounds|20|<50|<50
2020-01-19|Light rail|Other|20|600|800
2020-01-19|Light rail|Sydney CBD|20|1800|1600
2020-01-19|Light rail|All - NSW|20|2400|2400
2020-01-19|Light rail|Newcastle and surrounds|21|<50|<50
2020-01-19|Light rail|Other|21|500|700
2020-01-19|Light rail|Sydney CBD|21|1500|1700
2020-01-19|Light rail|All - NSW|21|2000|2400
2020-01-19|Light rail|Newcastle and surrounds|22|<50|<50
2020-01-19|Light rail|Other|22|300|500
2020-01-19|Light rail|Sydney CBD|22|800|900
2020-01-19|Light rail|All - NSW|22|1100|1400
2020-01-19|Light rail|Newcastle and surrounds|23|<50|<50
2020-01-19|Light rail|Other|23|200|200
2020-01-19|Light rail|Sydney CBD|23|400|400
2020-01-19|Light rail|All - NSW|23|600|600
2020-01-19|Train|Chatswood|0|100|100
2020-01-19|Train|Macquarie Park|0|<50|100
2020-01-19|Train|Newcastle and surrounds|0|<50|<50
2020-01-19|Train|North Sydney|0|100|200
2020-01-19|Train|Other|0|3100|8000
2020-01-19|Train|Parramatta|0|<50|<50
2020-01-19|Train|Strathfield|0|200|400
2020-01-19|Train|Sydney CBD|0|4100|1200
2020-01-19|Train|Wollongong and surrounds|0|<50|<50
2020-01-19|Train|All - NSW|0|7600|10000
2020-01-19|Train|Chatswood|1|<50|100
2020-01-19|Train|Macquarie Park|1|<50|<50
2020-01-19|Train|Newcastle and surrounds|1|<50|<50
2020-01-19|Train|North Sydney|1|<50|100
2020-01-19|Train|Other|1|700|4300
2020-01-19|Train|Strathfield|1|100|200
2020-01-19|Train|Sydney CBD|1|1300|500
2020-01-19|Train|Wollongong and surrounds|1|<50|<50
2020-01-19|Train|All - NSW|1|2100|5200
2020-01-19|Train|Chatswood|2|<50|<50
2020-01-19|Train|Newcastle and surrounds|2|100|<50
2020-01-19|Train|Other|2|100|800
2020-01-19|Train|Strathfield|2|<50|100
2020-01-19|Train|Sydney CBD|2|<50|<50
2020-01-19|Train|Wollongong and surrounds|2|<50|<50
2020-01-19|Train|All - NSW|2|200|900
2020-01-19|Train|Newcastle and surrounds|3|<50|<50
2020-01-19|Train|Other|3|200|200
2020-01-19|Train|Parramatta|3|<50|<50
2020-01-19|Train|Strathfield|3|<50|<50
2020-01-19|Train|Sydney CBD|3|<50|<50
2020-01-19|Train|Wollongong and surrounds|3|<50|<50
2020-01-19|Train|All - NSW|3|200|200
2020-01-19|Train|Chatswood|4|<50|<50
2020-01-19|Train|Macquarie Park|4|<50|<50
2020-01-19|Train|Newcastle and surrounds|4|<50|<50
2020-01-19|Train|North Sydney|4|<50|<50
2020-01-19|Train|Other|4|2100|500
2020-01-19|Train|Strathfield|4|100|<50
2020-01-19|Train|Sydney CBD|4|900|300
2020-01-19|Train|Wollongong and surrounds|4|<50|<50
2020-01-19|Train|All - NSW|4|3100|800
2020-01-19|Train|Chatswood|5|100|100
2020-01-19|Train|Macquarie Park|5|<50|<50
2020-01-19|Train|Newcastle and surrounds|5|<50|<50
2020-01-19|Train|North Sydney|5|<50|100
2020-01-19|Train|Other|5|5400|3000
2020-01-19|Train|Parramatta|5|<50|<50
2020-01-19|Train|Strathfield|5|200|100
2020-01-19|Train|Sydney CBD|5|1100|1600
2020-01-19|Train|Wollongong and surrounds|5|<50|<50
2020-01-19|Train|All - NSW|5|6800|4900
2020-01-19|Train|Chatswood|6|100|200
2020-01-19|Train|Macquarie Park|6|100|100
2020-01-19|Train|Newcastle and surrounds|6|<50|<50
2020-01-19|Train|North Sydney|6|100|200
2020-01-19|Train|Other|6|7700|5500
2020-01-19|Train|Parramatta|6|<50|<50
2020-01-19|Train|Strathfield|6|400|200
2020-01-19|Train|Sydney CBD|6|1600|2400
2020-01-19|Train|Wollongong and surrounds|6|100|<50
2020-01-19|Train|All - NSW|6|10100|8600
2020-01-19|Train|Chatswood|7|100|200
2020-01-19|Train|Macquarie Park|7|100|100
2020-01-19|Train|Newcastle and surrounds|7|<50|<50
2020-01-19|Train|North Sydney|7|100|200
2020-01-19|Train|Other|7|11700|6800
2020-01-19|Train|Parramatta|7|<50|<50
2020-01-19|Train|Strathfield|7|500|200
2020-01-19|Train|Sydney CBD|7|2100|3000
2020-01-19|Train|Wollongong and surrounds|7|200|<50
2020-01-19|Train|All - NSW|7|14800|10500
2020-01-19|Train|Chatswood|8|300|600
2020-01-19|Train|Macquarie Park|8|200|200
2020-01-19|Train|Newcastle and surrounds|8|100|100
2020-01-19|Train|North Sydney|8|300|300
2020-01-19|Train|Other|8|18700|10100
2020-01-19|Train|Parramatta|8|<50|<50
2020-01-19|Train|Strathfield|8|700|300
2020-01-19|Train|Sydney CBD|8|3200|5800
2020-01-19|Train|Wollongong and surrounds|8|200|<50
2020-01-19|Train|All - NSW|8|23700|17400
2020-01-19|Train|Chatswood|9|600|1400
2020-01-19|Train|Macquarie Park|9|300|500
2020-01-19|Train|Newcastle and surrounds|9|100|100
2020-01-19|Train|North Sydney|9|600|600
2020-01-19|Train|Other|9|25500|15400
2020-01-19|Train|Parramatta|9|<50|<50
2020-01-19|Train|Strathfield|9|900|400
2020-01-19|Train|Sydney CBD|9|4100|10100
2020-01-19|Train|Wollongong and surrounds|9|300|100
2020-01-19|Train|All - NSW|9|32400|28600
2020-01-19|Train|Chatswood|10|800|1500
2020-01-19|Train|Macquarie Park|10|400|500
2020-01-19|Train|Newcastle and surrounds|10|<50|<50
2020-01-19|Train|North Sydney|10|700|700
2020-01-19|Train|Other|10|29500|17200
2020-01-19|Train|Parramatta|10|<50|<50
2020-01-19|Train|Strathfield|10|900|600
2020-01-19|Train|Sydney CBD|10|4800|13000
2020-01-19|Train|Wollongong and surrounds|10|200|100
2020-01-19|Train|All - NSW|10|37300|33600
2020-01-19|Train|Chatswood|11|1000|1800
2020-01-19|Train|Macquarie Park|11|500|700
2020-01-19|Train|Newcastle and surrounds|11|<50|300
2020-01-19|Train|North Sydney|11|900|800
2020-01-19|Train|Other|11|30800|20100
2020-01-19|Train|Parramatta|11|<50|<50
2020-01-19|Train|Strathfield|11|1000|600
2020-01-19|Train|Sydney CBD|11|6500|16400
2020-01-19|Train|Wollongong and surrounds|11|200|100
2020-01-19|Train|All - NSW|11|40900|40800
2020-01-19|Train|Chatswood|12|1400|1800
2020-01-19|Train|Macquarie Park|12|500|700
2020-01-19|Train|Newcastle and surrounds|12|100|<50
2020-01-19|Train|North Sydney|12|900|800
2020-01-19|Train|Other|12|29300|22000
2020-01-19|Train|Parramatta|12|<50|<50
2020-01-19|Train|Strathfield|12|900|700
2020-01-19|Train|Sydney CBD|12|7800|15000
2020-01-19|Train|Wollongong and surrounds|12|100|200
2020-01-19|Train|All - NSW|12|41000|41200
2020-01-19|Train|Chatswood|13|1500|1600
2020-01-19|Train|Macquarie Park|13|600|600
2020-01-19|Train|Newcastle and surrounds|13|100|200
2020-01-19|Train|North Sydney|13|800|900
2020-01-19|Train|Other|13|28400|24000
2020-01-19|Train|Parramatta|13|<50|<50
2020-01-19|Train|Strathfield|13|1100|800
2020-01-19|Train|Sydney CBD|13|9600|14000
2020-01-19|Train|Wollongong and surrounds|13|100|100
2020-01-19|Train|All - NSW|13|42200|42200
2020-01-19|Train|Chatswood|14|1700|1800
2020-01-19|Train|Macquarie Park|14|700|600
2020-01-19|Train|Newcastle and surrounds|14|100|100
2020-01-19|Train|North Sydney|14|800|900
2020-01-19|Train|Other|14|26700|26000
2020-01-19|Train|Parramatta|14|<50|<50
2020-01-19|Train|Strathfield|14|1000|1000
2020-01-19|Train|Sydney CBD|14|12100|12400
2020-01-19|Train|Wollongong and surrounds|14|100|200
2020-01-19|Train|All - NSW|14|43200|43000
2020-01-19|Train|Chatswood|15|1800|1500
2020-01-19|Train|Macquarie Park|15|800|600
2020-01-19|Train|Newcastle and surrounds|15|100|100
2020-01-19|Train|North Sydney|15|900|900
2020-01-19|Train|Other|15|25400|28400
2020-01-19|Train|Parramatta|15|<50|<50
2020-01-19|Train|Strathfield|15|1100|1100
2020-01-19|Train|Sydney CBD|15|15100|10800
2020-01-19|Train|Wollongong and surrounds|15|200|100
2020-01-19|Train|All - NSW|15|45400|43500
2020-01-19|Train|Chatswood|16|1900|1300
2020-01-19|Train|Macquarie Park|16|800|500
2020-01-19|Train|Newcastle and surrounds|16|200|<50
2020-01-19|Train|North Sydney|16|800|900
2020-01-19|Train|Other|16|23900|30400
2020-01-19|Train|Parramatta|16|400|800
2020-01-19|Train|Strathfield|16|900|1000
2020-01-19|Train|Sydney CBD|16|16400|9600
2020-01-19|Train|Wollongong and surrounds|16|100|200
2020-01-19|Train|All - NSW|16|45400|44700
2020-01-19|Train|Chatswood|17|1900|1300
2020-01-19|Train|Macquarie Park|17|700|500
2020-01-19|Train|Newcastle and surrounds|17|100|100
2020-01-19|Train|North Sydney|17|700|900
2020-01-19|Train|Other|17|21700|31300
2020-01-19|Train|Parramatta|17|800|900
2020-01-19|Train|Strathfield|17|1000|1200
2020-01-19|Train|Sydney CBD|17|16500|9100
2020-01-19|Train|Wollongong and surrounds|17|100|300
2020-01-19|Train|All - NSW|17|43500|45600
2020-01-19|Train|Chatswood|18|1500|1000
2020-01-19|Train|Macquarie Park|18|600|500
2020-01-19|Train|Newcastle and surrounds|18|100|<50
2020-01-19|Train|North Sydney|18|500|800
2020-01-19|Train|Other|18|17200|28000
2020-01-19|Train|Parramatta|18|700|1200
2020-01-19|Train|Strathfield|18|800|1300
2020-01-19|Train|Sydney CBD|18|12500|7000
2020-01-19|Train|Wollongong and surrounds|18|100|100
2020-01-19|Train|All - NSW|18|34000|39900
2020-01-19|Train|Chatswood|19|1000|600
2020-01-19|Train|Macquarie Park|19|400|300
2020-01-19|Train|Newcastle and surrounds|19|100|100
2020-01-19|Train|North Sydney|19|400|600
2020-01-19|Train|Other|19|12000|21200
2020-01-19|Train|Parramatta|19|500|800
2020-01-19|Train|Strathfield|19|600|900
2020-01-19|Train|Sydney CBD|19|9400|4500
2020-01-19|Train|Wollongong and surrounds|19|100|100
2020-01-19|Train|All - NSW|19|24500|29100
2020-01-19|Train|Chatswood|20|800|500
2020-01-19|Train|Macquarie Park|20|200|300
2020-01-19|Train|Newcastle and surrounds|20|<50|<50
2020-01-19|Train|North Sydney|20|400|400
2020-01-19|Train|Other|20|10600|16100
2020-01-19|Train|Parramatta|20|400|700
2020-01-19|Train|Strathfield|20|600|700
2020-01-19|Train|Sydney CBD|20|7900|3700
2020-01-19|Train|Wollongong and surrounds|20|100|200
2020-01-19|Train|All - NSW|20|21000|22600
2020-01-19|Train|Chatswood|21|700|400
2020-01-19|Train|Macquarie Park|21|200|200
2020-01-19|Train|Newcastle and surrounds|21|<50|<50
2020-01-19|Train|North Sydney|21|600|400
2020-01-19|Train|Other|21|10200|15600
2020-01-19|Train|Parramatta|21|500|600
2020-01-19|Train|Strathfield|21|500|700
2020-01-19|Train|Sydney CBD|21|7800|3500
2020-01-19|Train|Wollongong and surrounds|21|<50|100
2020-01-19|Train|All - NSW|21|20500|21500
2020-01-19|Train|Chatswood|22|400|300
2020-01-19|Train|Macquarie Park|22|100|200
2020-01-19|Train|Newcastle and surrounds|22|<50|<50
2020-01-19|Train|North Sydney|22|400|200
2020-01-19|Train|Other|22|7400|13300
2020-01-19|Train|Parramatta|22|300|600
2020-01-19|Train|Strathfield|22|400|700
2020-01-19|Train|Sydney CBD|22|6300|2900
2020-01-19|Train|Wollongong and surrounds|22|<50|100
2020-01-19|Train|All - NSW|22|15300|18300
2020-01-19|Train|Chatswood|23|200|200
2020-01-19|Train|Macquarie Park|23|100|100
2020-01-19|Train|Newcastle and surrounds|23|<50|<50
2020-01-19|Train|North Sydney|23|100|200
2020-01-19|Train|Other|23|4800|8400
2020-01-19|Train|Parramatta|23|100|400
2020-01-19|Train|Strathfield|23|300|500
2020-01-19|Train|Sydney CBD|23|4300|1500
2020-01-19|Train|Wollongong and surrounds|23|<50|100
2020-01-19|Train|All - NSW|23|9900|11400

2020-01-20|Bus|Chatswood|0|<50|<50
2020-01-20|Bus|Macquarie Park|0|<50|<50
2020-01-20|Bus|Newcastle and surrounds|0|<50|<50
2020-01-20|Bus|North Sydney|0|<50|<50
2020-01-20|Bus|Other|0|700|1100
2020-01-20|Bus|Parramatta|0|<50|<50
2020-01-20|Bus|Strathfield|0|<50|<50
2020-01-20|Bus|Sydney CBD|0|400|100
2020-01-20|Bus|All - NSW|0|1100|1200
2020-01-20|Bus|Chatswood|1|<50|<50
2020-01-20|Bus|Macquarie Park|1|<50|<50
2020-01-20|Bus|North Sydney|1|<50|<50
2020-01-20|Bus|Other|1|400|600
2020-01-20|Bus|Parramatta|1|<50|<50
2020-01-20|Bus|Strathfield|1|<50|<50
2020-01-20|Bus|Sydney CBD|1|400|100
2020-01-20|Bus|All - NSW|1|800|700
2020-01-20|Bus|Chatswood|2|<50|<50
2020-01-20|Bus|Macquarie Park|2|<50|<50
2020-01-20|Bus|North Sydney|2|<50|<50
2020-01-20|Bus|Other|2|300|500
2020-01-20|Bus|Parramatta|2|<50|<50
2020-01-20|Bus|Strathfield|2|<50|<50
2020-01-20|Bus|Sydney CBD|2|300|100
2020-01-20|Bus|All - NSW|2|600|600
2020-01-20|Bus|Chatswood|3|<50|<50
2020-01-20|Bus|Macquarie Park|3|<50|<50
2020-01-20|Bus|North Sydney|3|<50|<50
2020-01-20|Bus|Other|3|400|400
2020-01-20|Bus|Parramatta|3|<50|<50
2020-01-20|Bus|Strathfield|3|<50|<50
2020-01-20|Bus|Sydney CBD|3|200|100
2020-01-20|Bus|All - NSW|3|600|500
2020-01-20|Bus|Chatswood|4|<50|<50
2020-01-20|Bus|Macquarie Park|4|<50|<50
2020-01-20|Bus|North Sydney|4|<50|<50
2020-01-20|Bus|Other|4|1400|900
2020-01-20|Bus|Parramatta|4|<50|<50
2020-01-20|Bus|Strathfield|4|<50|<50
2020-01-20|Bus|Sydney CBD|4|200|200
2020-01-20|Bus|All - NSW|4|1600|1100
2020-01-20|Bus|Chatswood|5|100|100
2020-01-20|Bus|Macquarie Park|5|<50|100
2020-01-20|Bus|Newcastle and surrounds|5|<50|<50
2020-01-20|Bus|North Sydney|5|<50|<50
2020-01-20|Bus|Other|5|9800|5900
2020-01-20|Bus|Parramatta|5|400|400
2020-01-20|Bus|Strathfield|5|100|100
2020-01-20|Bus|Sydney CBD|5|800|1200
2020-01-20|Bus|Wollongong and surrounds|5|<50|<50
2020-01-20|Bus|All - NSW|5|11200|7800
2020-01-20|Bus|Chatswood|6|300|200
2020-01-20|Bus|Macquarie Park|6|300|400
2020-01-20|Bus|Newcastle and surrounds|6|<50|<50
2020-01-20|Bus|North Sydney|6|200|300
2020-01-20|Bus|Other|6|29000|20100
2020-01-20|Bus|Parramatta|6|1100|1300
2020-01-20|Bus|Strathfield|6|400|200
2020-01-20|Bus|Sydney CBD|6|2400|4200
2020-01-20|Bus|Wollongong and surrounds|6|<50|100
2020-01-20|Bus|All - NSW|6|33700|26800
2020-01-20|Bus|Chatswood|7|500|600
2020-01-20|Bus|Macquarie Park|7|1000|900
2020-01-20|Bus|Newcastle and surrounds|7|100|100
2020-01-20|Bus|North Sydney|7|400|1300
2020-01-20|Bus|Other|7|64100|35800
2020-01-20|Bus|Parramatta|7|1900|2900
2020-01-20|Bus|Strathfield|7|700|600
2020-01-20|Bus|Sydney CBD|7|3800|13800
2020-01-20|Bus|Wollongong and surrounds|7|100|200
2020-01-20|Bus|All - NSW|7|72600|56200
2020-01-20|Bus|Chatswood|8|700|1000
2020-01-20|Bus|Macquarie Park|8|1000|1800
2020-01-20|Bus|Newcastle and surrounds|8|100|200
2020-01-20|Bus|North Sydney|8|1000|2700
2020-01-20|Bus|Other|8|64800|48500
2020-01-20|Bus|Parramatta|8|2000|3900
2020-01-20|Bus|Strathfield|8|600|700
2020-01-20|Bus|Sydney CBD|8|6100|26500
2020-01-20|Bus|Wollongong and surrounds|8|200|400
2020-01-20|Bus|All - NSW|8|76500|85700
2020-01-20|Bus|Chatswood|9|400|800
2020-01-20|Bus|Macquarie Park|9|400|1100
2020-01-20|Bus|Newcastle and surrounds|9|100|100
2020-01-20|Bus|North Sydney|9|400|1200
2020-01-20|Bus|Other|9|39300|37500
2020-01-20|Bus|Parramatta|9|1200|2200
2020-01-20|Bus|Strathfield|9|400|400
2020-01-20|Bus|Sydney CBD|9|4300|12200
2020-01-20|Bus|Wollongong and surrounds|9|200|300
2020-01-20|Bus|All - NSW|9|46700|55800
2020-01-20|Bus|Chatswood|10|400|600
2020-01-20|Bus|Macquarie Park|10|300|600
2020-01-20|Bus|Newcastle and surrounds|10|100|100
2020-01-20|Bus|North Sydney|10|300|300
2020-01-20|Bus|Other|10|34900|32500
2020-01-20|Bus|Parramatta|10|1000|1300
2020-01-20|Bus|Strathfield|10|300|200
2020-01-20|Bus|Sydney CBD|10|2900|4800
2020-01-20|Bus|Wollongong and surrounds|10|200|200
2020-01-20|Bus|All - NSW|10|40400|40600
2020-01-20|Bus|Chatswood|11|500|600
2020-01-20|Bus|Macquarie Park|11|400|600
2020-01-20|Bus|Newcastle and surrounds|11|100|100
2020-01-20|Bus|North Sydney|11|300|200
2020-01-20|Bus|Other|11|33100|31800
2020-01-20|Bus|Parramatta|11|1000|1100
2020-01-20|Bus|Strathfield|11|200|200
2020-01-20|Bus|Sydney CBD|11|2900|3900
2020-01-20|Bus|Wollongong and surrounds|11|300|300
2020-01-20|Bus|All - NSW|11|38800|38800
2020-01-20|Bus|Chatswood|12|500|500
2020-01-20|Bus|Macquarie Park|12|400|400
2020-01-20|Bus|Newcastle and surrounds|12|100|100
2020-01-20|Bus|North Sydney|12|300|300
2020-01-20|Bus|Other|12|32700|32400
2020-01-20|Bus|Parramatta|12|1000|1100
2020-01-20|Bus|Strathfield|12|300|200
2020-01-20|Bus|Sydney CBD|12|3400|3600
2020-01-20|Bus|Wollongong and surrounds|12|200|200
2020-01-20|Bus|All - NSW|12|38900|38800
2020-01-20|Bus|Chatswood|13|600|500
2020-01-20|Bus|Macquarie Park|13|500|400
2020-01-20|Bus|Newcastle and surrounds|13|100|100
2020-01-20|Bus|North Sydney|13|300|200
2020-01-20|Bus|Other|13|32300|33100
2020-01-20|Bus|Parramatta|13|1200|1000
2020-01-20|Bus|Strathfield|13|300|200
2020-01-20|Bus|Sydney CBD|13|3800|3400
2020-01-20|Bus|Wollongong and surrounds|13|300|200
2020-01-20|Bus|All - NSW|13|39400|39100
2020-01-20|Bus|Chatswood|14|700|400
2020-01-20|Bus|Macquarie Park|14|600|400
2020-01-20|Bus|Newcastle and surrounds|14|100|100
2020-01-20|Bus|North Sydney|14|300|300
2020-01-20|Bus|Other|14|34300|34800
2020-01-20|Bus|Parramatta|14|1400|1100
2020-01-20|Bus|Strathfield|14|300|300
2020-01-20|Bus|Sydney CBD|14|5000|3500
2020-01-20|Bus|Wollongong and surrounds|14|300|200
2020-01-20|Bus|All - NSW|14|43000|41100
2020-01-20|Bus|Chatswood|15|700|500
2020-01-20|Bus|Macquarie Park|15|900|500
2020-01-20|Bus|Newcastle and surrounds|15|100|100
2020-01-20|Bus|North Sydney|15|500|300
2020-01-20|Bus|Other|15|38900|40600
2020-01-20|Bus|Parramatta|15|1800|1300
2020-01-20|Bus|Strathfield|15|400|400
2020-01-20|Bus|Sydney CBD|15|6800|4000
2020-01-20|Bus|Wollongong and surrounds|15|300|200
2020-01-20|Bus|All - NSW|15|50400|47900
2020-01-20|Bus|Chatswood|16|900|600
2020-01-20|Bus|Macquarie Park|16|1200|600
2020-01-20|Bus|Newcastle and surrounds|16|100|100
2020-01-20|Bus|North Sydney|16|1300|400
2020-01-20|Bus|Other|16|42700|48500
2020-01-20|Bus|Parramatta|16|2900|1400
2020-01-20|Bus|Strathfield|16|600|500
2020-01-20|Bus|Sydney CBD|16|12900|5200
2020-01-20|Bus|Wollongong and surrounds|16|300|100
2020-01-20|Bus|All - NSW|16|62900|57400
2020-01-20|Bus|Chatswood|17|1100|700
2020-01-20|Bus|Macquarie Park|17|1700|900
2020-01-20|Bus|Newcastle and surrounds|17|100|100
2020-01-20|Bus|North Sydney|17|2600|700
2020-01-20|Bus|Other|17|47500|64200
2020-01-20|Bus|Parramatta|17|3700|1800
2020-01-20|Bus|Strathfield|17|700|500
2020-01-20|Bus|Sydney CBD|17|24900|6500
2020-01-20|Bus|Wollongong and surrounds|17|200|100
2020-01-20|Bus|All - NSW|17|82500|75500
2020-01-20|Bus|Chatswood|18|700|500
2020-01-20|Bus|Macquarie Park|18|1000|900
2020-01-20|Bus|Newcastle and surrounds|18|100|<50
2020-01-20|Bus|North Sydney|18|1000|500
2020-01-20|Bus|Other|18|33100|61700
2020-01-20|Bus|Parramatta|18|3000|1500
2020-01-20|Bus|Strathfield|18|700|500
2020-01-20|Bus|Sydney CBD|18|13700|3900
2020-01-20|Bus|Wollongong and surrounds|18|100|100
2020-01-20|Bus|All - NSW|18|53400|69600
2020-01-20|Bus|Chatswood|19|300|200
2020-01-20|Bus|Macquarie Park|19|400|300
2020-01-20|Bus|Newcastle and surrounds|19|<50|<50
2020-01-20|Bus|North Sydney|19|300|100
2020-01-20|Bus|Other|19|15400|26000
2020-01-20|Bus|Parramatta|19|1100|700
2020-01-20|Bus|Strathfield|19|300|100
2020-01-20|Bus|Sydney CBD|19|5200|1700
2020-01-20|Bus|Wollongong and surrounds|19|<50|<50
2020-01-20|Bus|All - NSW|19|23000|29100
2020-01-20|Bus|Chatswood|20|200|100
2020-01-20|Bus|Macquarie Park|20|200|200
2020-01-20|Bus|Newcastle and surrounds|20|<50|<50
2020-01-20|Bus|North Sydney|20|200|100
2020-01-20|Bus|Other|20|9300|12900
2020-01-20|Bus|Parramatta|20|600|400
2020-01-20|Bus|Strathfield|20|100|100
2020-01-20|Bus|Sydney CBD|20|3300|1300
2020-01-20|Bus|Wollongong and surrounds|20|<50|<50
2020-01-20|Bus|All - NSW|20|13900|15100
2020-01-20|Bus|Chatswood|21|200|100
2020-01-20|Bus|Macquarie Park|21|100|100
2020-01-20|Bus|Newcastle and surrounds|21|<50|<50
2020-01-20|Bus|North Sydney|21|100|100
2020-01-20|Bus|Other|21|7100|9600
2020-01-20|Bus|Parramatta|21|400|200
2020-01-20|Bus|Strathfield|21|100|100
2020-01-20|Bus|Sydney CBD|21|2500|1100
2020-01-20|Bus|Wollongong and surrounds|21|<50|<50
2020-01-20|Bus|All - NSW|21|10500|11300
2020-01-20|Bus|Chatswood|22|100|100
2020-01-20|Bus|Macquarie Park|22|100|100
2020-01-20|Bus|Newcastle and surrounds|22|<50|<50
2020-01-20|Bus|North Sydney|22|<50|<50
2020-01-20|Bus|Other|22|5500|7000
2020-01-20|Bus|Parramatta|22|200|200
2020-01-20|Bus|Strathfield|22|100|<50
2020-01-20|Bus|Sydney CBD|22|2000|1100
2020-01-20|Bus|Wollongong and surrounds|22|<50|<50
2020-01-20|Bus|All - NSW|22|8000|8500
2020-01-20|Bus|Chatswood|23|<50|<50
2020-01-20|Bus|Macquarie Park|23|<50|100
2020-01-20|Bus|Newcastle and surrounds|23|<50|<50
2020-01-20|Bus|North Sydney|23|<50|<50
2020-01-20|Bus|Other|23|2000|3500
2020-01-20|Bus|Parramatta|23|100|100
2020-01-20|Bus|Strathfield|23|<50|<50
2020-01-20|Bus|Sydney CBD|23|1000|400
2020-01-20|Bus|Wollongong and surrounds|23|<50|<50
2020-01-20|Bus|All - NSW|23|3100|4100
2020-01-20|Ferry|Other|0|<50|<50
2020-01-20|Ferry|Sydney CBD|0|<50|<50
2020-01-20|Ferry|All - NSW|0|<50|<50
2020-01-20|Ferry|Newcastle and surrounds|5|<50|<50
2020-01-20|Ferry|Other|5|<50|<50
2020-01-20|Ferry|Sydney CBD|5|<50|<50
2020-01-20|Ferry|All - NSW|5|<50|<50
2020-01-20|Ferry|Newcastle and surrounds|6|<50|<50
2020-01-20|Ferry|North Sydney|6|<50|<50
2020-01-20|Ferry|Other|6|600|100
2020-01-20|Ferry|Parramatta|6|<50|<50
2020-01-20|Ferry|Sydney CBD|6|100|200
2020-01-20|Ferry|All - NSW|6|700|300
2020-01-20|Ferry|Newcastle and surrounds|7|<50|100
2020-01-20|Ferry|North Sydney|7|100|100
2020-01-20|Ferry|Other|7|2900|200
2020-01-20|Ferry|Parramatta|7|<50|<50
2020-01-20|Ferry|Sydney CBD|7|200|1500
2020-01-20|Ferry|All - NSW|7|3200|1900
2020-01-20|Ferry|Newcastle and surrounds|8|<50|100
2020-01-20|Ferry|North Sydney|8|200|300
2020-01-20|Ferry|Other|8|2900|400
2020-01-20|Ferry|Parramatta|8|<50|<50
2020-01-20|Ferry|Sydney CBD|8|400|3600
2020-01-20|Ferry|All - NSW|8|3500|4400
2020-01-20|Ferry|Newcastle and surrounds|9|<50|<50
2020-01-20|Ferry|North Sydney|9|100|100
2020-01-20|Ferry|Other|9|900|500
2020-01-20|Ferry|Parramatta|9|<50|<50
2020-01-20|Ferry|Sydney CBD|9|900|1200
2020-01-20|Ferry|All - NSW|9|1900|1800
2020-01-20|Ferry|Newcastle and surrounds|10|100|100
2020-01-20|Ferry|North Sydney|10|100|100
2020-01-20|Ferry|Other|10|1000|1400
2020-01-20|Ferry|Parramatta|10|<50|<50
2020-01-20|Ferry|Sydney CBD|10|1700|900
2020-01-20|Ferry|All - NSW|10|2900|2500
2020-01-20|Ferry|Newcastle and surrounds|11|100|100
2020-01-20|Ferry|North Sydney|11|100|100
2020-01-20|Ferry|Other|11|1100|1700
2020-01-20|Ferry|Parramatta|11|<50|<50
2020-01-20|Ferry|Sydney CBD|11|1700|1100
2020-01-20|Ferry|All - NSW|11|3000|3000
2020-01-20|Ferry|Newcastle and surrounds|12|100|<50
2020-01-20|Ferry|North Sydney|12|100|100
2020-01-20|Ferry|Other|12|1000|1400
2020-01-20|Ferry|Parramatta|12|<50|<50
2020-01-20|Ferry|Sydney CBD|12|1500|1200
2020-01-20|Ferry|All - NSW|12|2700|2700
2020-01-20|Ferry|Newcastle and surrounds|13|100|<50
2020-01-20|Ferry|North Sydney|13|100|100
2020-01-20|Ferry|Other|13|1400|1500
2020-01-20|Ferry|Parramatta|13|<50|<50
2020-01-20|Ferry|Sydney CBD|13|1500|1400
2020-01-20|Ferry|All - NSW|13|3100|3000
2020-01-20|Ferry|Newcastle and surrounds|14|100|<50
2020-01-20|Ferry|North Sydney|14|200|100
2020-01-20|Ferry|Other|14|1600|1300
2020-01-20|Ferry|Parramatta|14|<50|<50
2020-01-20|Ferry|Sydney CBD|14|1600|1700
2020-01-20|Ferry|All - NSW|14|3500|3100
2020-01-20|Ferry|Newcastle and surrounds|15|100|<50
2020-01-20|Ferry|North Sydney|15|100|100
2020-01-20|Ferry|Other|15|1700|1400
2020-01-20|Ferry|Parramatta|15|<50|<50
2020-01-20|Ferry|Sydney CBD|15|1400|2100
2020-01-20|Ferry|All - NSW|15|3300|3600
2020-01-20|Ferry|Newcastle and surrounds|16|100|<50
2020-01-20|Ferry|North Sydney|16|200|100
2020-01-20|Ferry|Other|16|1300|1400
2020-01-20|Ferry|Parramatta|16|<50|<50
